entry_time,exit_time,direction,pattern,entry,sl,tp,exit_price,pnl_points,bars_held,outcome,month
2025-05-01 09:05:00,2025-05-01 10:05:00,-1,bb,3240.77,3246.17,3229.97,3229.97,10.500000000000181,12,TP,2025-05
2025-05-01 15:45:00,2025-05-01 16:40:00,-1,bb,3226.24,3233.0,3212.7199999999993,3233.0,-7.060000000000218,11,SL,2025-05
2025-05-01 16:45:00,2025-05-01 20:45:00,-1,bb,3223.7,3236.28,3198.539999999999,3213.12,10.279999999999927,48,EOD,2025-05
2025-05-02 03:55:00,2025-05-02 05:15:00,1,bb,3231.37,3224.42,3245.2699999999995,3245.2699999999995,13.599999999999635,16,TP,2025-05
2025-05-02 08:50:00,2025-05-02 09:20:00,1,bb,3251.71,3247.64,3259.8500000000004,3259.8500000000004,7.840000000000328,6,TP,2025-05
2025-05-02 09:50:00,2025-05-02 12:35:00,1,bb,3249.94,3243.27,3263.28,3263.28,13.040000000000145,33,TP,2025-05
2025-05-02 13:45:00,2025-05-02 14:45:00,1,bb,3258.99,3254.33,3268.3099999999995,3268.3099999999995,9.019999999999708,12,TP,2025-05
2025-05-02 15:35:00,2025-05-02 16:00:00,1,bb,3259.67,3247.27,3284.4700000000003,3247.27,-12.700000000000092,5,SL,2025-05
2025-05-02 18:30:00,2025-05-02 22:30:00,-1,bb,3242.57,3267.14,3193.4300000000007,3229.36,12.910000000000036,48,EOD,2025-05
2025-05-02 23:20:00,2025-05-05 01:00:00,-1,bb,3239.49,3244.18,3230.1099999999997,3244.18,-4.990000000000054,8,SL,2025-05
2025-05-05 01:25:00,2025-05-05 02:30:00,-1,bb,3240.24,3245.89,3228.9399999999996,3245.89,-5.950000000000091,13,SL,2025-05
2025-05-05 06:45:00,2025-05-05 10:45:00,1,bb,3256.08,3250.06,3268.12,3266.97,10.589999999999872,48,EOD,2025-05
2025-05-05 16:40:00,2025-05-05 19:05:00,1,bb,3315.69,3308.86,3329.35,3308.86,-7.129999999999927,29,SL,2025-05
2025-05-05 19:10:00,2025-05-05 20:55:00,1,bb,3307.33,3302.61,3316.7699999999995,3316.7699999999995,9.139999999999599,21,TP,2025-05
2025-05-06 02:20:00,2025-05-06 03:20:00,1,bb,3333.2,3325.95,3347.7,3325.95,-7.55,12,SL,2025-05
2025-05-06 03:30:00,2025-05-06 04:00:00,1,bb,3328.38,3320.75,3343.6400000000003,3343.6400000000003,14.960000000000218,6,TP,2025-05
2025-05-06 04:05:00,2025-05-06 08:05:00,1,bb,3359.06,3322.83,3431.52,3360.67,1.3100000000001273,48,EOD,2025-05
2025-05-06 08:25:00,2025-05-06 08:45:00,1,bb,3355.9,3351.28,3365.14,3351.28,-4.919999999999891,4,SL,2025-05
2025-05-06 08:50:00,2025-05-06 12:50:00,1,bb,3359.35,3347.33,3383.39,3380.24,20.589999999999872,48,EOD,2025-05
2025-05-06 14:45:00,2025-05-06 15:40:00,1,bb,3377.26,3370.78,3390.2200000000003,3390.2200000000003,12.660000000000036,11,TP,2025-05
2025-05-06 17:45:00,2025-05-06 18:10:00,1,bb,3381.18,3375.21,3393.1199999999994,3393.1199999999994,11.639999999999599,5,TP,2025-05
2025-05-07 01:10:00,2025-05-07 01:25:00,1,bb,3412.83,3393.87,3450.75,3393.87,-19.260000000000037,3,SL,2025-05
2025-05-07 05:25:00,2025-05-07 09:25:00,-1,bb,3385.76,3396.68,3363.920000000001,3390.7,-5.2399999999996,48,EOD,2025-05
2025-05-07 10:50:00,2025-05-07 11:50:00,1,bb,3385.32,3380.74,3394.480000000001,3380.74,-4.880000000000382,12,SL,2025-05
2025-05-07 16:25:00,2025-05-07 17:20:00,1,bb,3386.28,3378.54,3401.7600000000007,3378.54,-8.040000000000237,11,SL,2025-05
2025-05-07 19:50:00,2025-05-07 21:00:00,-1,bb,3387.83,3392.76,3377.9699999999993,3392.76,-5.230000000000291,14,SL,2025-05
2025-05-07 21:35:00,2025-05-07 21:45:00,1,bb,3384.85,3377.9,3398.7499999999995,3377.9,-7.249999999999818,2,SL,2025-05
2025-05-08 02:30:00,2025-05-08 03:10:00,-1,bb,3373.25,3377.45,3364.8500000000004,3377.45,-4.499999999999818,8,SL,2025-05
2025-05-08 03:25:00,2025-05-08 04:00:00,-1,bb,3385.34,3390.0,3376.0200000000004,3390.0,-4.959999999999854,7,SL,2025-05
2025-05-08 07:20:00,2025-05-08 07:50:00,1,bb,3392.47,3386.15,3405.109999999999,3386.15,-6.619999999999709,6,SL,2025-05
2025-05-08 13:30:00,2025-05-08 15:15:00,-1,bb,3342.43,3349.64,3328.0099999999998,3349.64,-7.510000000000036,21,SL,2025-05
2025-05-08 15:25:00,2025-05-08 15:35:00,-1,bb,3353.51,3357.81,3344.9100000000008,3357.81,-4.599999999999727,2,SL,2025-05
2025-05-08 15:40:00,2025-05-08 16:10:00,-1,bb,3352.55,3361.55,3334.55,3361.55,-9.3,6,SL,2025-05
2025-05-09 01:10:00,2025-05-09 01:30:00,-1,bb,3313.52,3318.15,3304.2599999999998,3318.15,-4.930000000000109,4,SL,2025-05
2025-05-09 01:40:00,2025-05-09 04:20:00,-1,bb,3318.5,3324.82,3305.8599999999997,3305.8599999999997,12.340000000000327,32,TP,2025-05
2025-05-09 13:05:00,2025-05-09 14:25:00,1,bb,3324.63,3319.13,3335.63,3335.63,10.7,16,TP,2025-05
2025-05-09 17:05:00,2025-05-09 17:25:00,1,bb,3325.09,3320.14,3334.9900000000007,3334.9900000000007,9.600000000000545,4,TP,2025-05
2025-05-09 20:00:00,2025-05-09 22:20:00,1,bb,3337.69,3333.33,3346.4100000000003,3333.33,-4.660000000000127,28,SL,2025-05
2025-05-12 06:40:00,2025-05-12 08:25:00,-1,bb,3282.56,3287.68,3272.32,3272.32,9.939999999999781,21,TP,2025-05
2025-05-12 14:55:00,2025-05-12 15:20:00,-1,bb,3224.79,3232.28,3209.8099999999995,3232.28,-7.790000000000236,5,SL,2025-05
2025-05-12 15:25:00,2025-05-12 16:05:00,-1,bb,3228.2,3237.3,3209.999999999999,3237.3,-9.400000000000365,8,SL,2025-05
2025-05-12 16:15:00,2025-05-12 20:05:00,-1,bb,3240.9,3250.33,3222.0400000000004,3222.0400000000004,18.559999999999672,46,TP,2025-05
2025-05-12 22:00:00,2025-05-12 22:20:00,-1,bb,3229.52,3234.72,3219.1200000000003,3234.72,-5.499999999999818,4,SL,2025-05
2025-05-13 01:55:00,2025-05-13 04:30:00,1,bb,3233.78,3226.87,3247.600000000001,3226.87,-7.210000000000309,31,SL,2025-05
2025-05-13 11:55:00,2025-05-13 15:00:00,1,bb,3255.52,3247.37,3271.82,3247.37,-8.450000000000092,37,SL,2025-05
2025-05-13 15:05:00,2025-05-13 15:20:00,1,bb,3244.02,3238.77,3254.52,3238.77,-5.55,3,SL,2025-05
2025-05-13 18:05:00,2025-05-13 18:35:00,-1,bb,3242.7,3251.69,3224.7199999999993,3251.69,-9.290000000000237,6,SL,2025-05
2025-05-14 09:00:00,2025-05-14 10:35:00,-1,bb,3233.52,3238.2,3224.1600000000003,3238.2,-4.979999999999836,19,SL,2025-05
2025-05-14 10:40:00,2025-05-14 11:05:00,-1,bb,3235.77,3241.64,3224.03,3241.64,-6.169999999999891,5,SL,2025-05
2025-05-14 14:45:00,2025-05-14 15:45:00,-1,bb,3226.29,3241.02,3196.83,3196.83,29.160000000000036,12,TP,2025-05
2025-05-14 19:55:00,2025-05-14 21:05:00,-1,bb,3188.5,3193.91,3177.6800000000003,3177.6800000000003,10.519999999999708,14,TP,2025-05
2025-05-14 23:35:00,2025-05-15 02:40:00,-1,bb,3181.0,3186.2,3170.6000000000004,3186.2,-5.499999999999818,25,SL,2025-05
2025-05-15 02:45:00,2025-05-15 04:00:00,-1,bb,3186.06,3189.83,3178.52,3189.83,-4.069999999999982,15,SL,2025-05
2025-05-15 04:35:00,2025-05-15 04:40:00,1,bb,3185.76,3178.6,3200.080000000001,3178.6,-7.460000000000309,1,SL,2025-05
2025-05-15 04:45:00,2025-05-15 07:45:00,-1,bb,3174.82,3192.23,3140.0000000000005,3140.0000000000005,34.51999999999971,36,TP,2025-05
2025-05-15 09:40:00,2025-05-15 10:40:00,-1,bb,3147.94,3154.36,3135.1,3135.1,12.540000000000145,12,TP,2025-05
2025-05-16 03:00:00,2025-05-16 03:30:00,1,bb,3240.33,3233.41,3254.17,3233.41,-7.220000000000073,6,SL,2025-05
2025-05-16 03:35:00,2025-05-16 03:55:00,1,bb,3233.76,3229.0,3243.2800000000007,3243.2800000000007,9.220000000000436,4,TP,2025-05
2025-05-16 04:20:00,2025-05-16 04:45:00,1,bb,3224.91,3219.97,3234.79,3219.97,-5.240000000000054,5,SL,2025-05
2025-05-16 07:55:00,2025-05-16 09:05:00,-1,bb,3219.57,3225.42,3207.8700000000003,3225.42,-6.149999999999909,14,SL,2025-05
2025-05-16 09:35:00,2025-05-16 11:10:00,-1,bb,3218.16,3227.13,3200.2199999999993,3200.2199999999993,17.64000000000051,19,TP,2025-05
2025-05-16 16:35:00,2025-05-16 17:40:00,-1,bb,3181.56,3188.62,3167.44,3167.44,13.81999999999989,13,TP,2025-05
2025-05-16 19:05:00,2025-05-16 20:05:00,-1,bb,3181.74,3190.42,3164.379999999999,3190.42,-8.980000000000292,12,SL,2025-05
2025-05-16 20:10:00,2025-05-16 22:20:00,-1,bb,3186.69,3195.17,3169.73,3195.17,-8.780000000000019,26,SL,2025-05
2025-05-19 04:35:00,2025-05-19 04:55:00,1,bb,3224.9,3217.71,3239.28,3217.71,-7.490000000000054,4,SL,2025-05
2025-05-19 05:00:00,2025-05-19 06:45:00,1,bb,3221.18,3211.58,3240.3799999999997,3211.58,-9.89999999999991,21,SL,2025-05
2025-05-19 06:50:00,2025-05-19 09:15:00,1,bb,3213.25,3205.1,3229.55,3229.55,16.00000000000018,29,TP,2025-05
2025-05-19 15:25:00,2025-05-19 15:50:00,1,bb,3241.33,3234.86,3254.2699999999995,3234.86,-6.7699999999998,5,SL,2025-05
2025-05-19 18:50:00,2025-05-19 22:50:00,-1,bb,3234.49,3242.79,3217.8899999999994,3232.17,2.019999999999709,48,EOD,2025-05
2025-05-20 04:05:00,2025-05-20 04:35:00,-1,bb,3227.54,3232.49,3217.6400000000003,3232.49,-5.249999999999818,6,SL,2025-05
2025-05-20 04:40:00,2025-05-20 05:30:00,-1,bb,3227.31,3235.72,3210.4900000000002,3210.4900000000002,16.51999999999971,10,TP,2025-05
2025-05-20 08:00:00,2025-05-20 10:40:00,-1,bb,3216.66,3221.94,3206.0999999999995,3221.94,-5.5800000000002,32,SL,2025-05
2025-05-20 16:10:00,2025-05-20 16:55:00,1,bb,3236.49,3229.97,3249.5299999999997,3249.5299999999997,12.739999999999963,9,TP,2025-05
2025-05-20 19:40:00,2025-05-20 22:55:00,1,bb,3279.74,3272.26,3294.699999999999,3294.699999999999,14.659999999999126,39,TP,2025-05
2025-05-21 02:10:00,2025-05-21 04:00:00,1,bb,3292.51,3286.13,3305.2700000000004,3305.2700000000004,12.460000000000218,22,TP,2025-05
2025-05-21 04:25:00,2025-05-21 05:40:00,1,bb,3289.44,3282.51,3303.2999999999997,3303.2999999999997,13.559999999999672,15,TP,2025-05
2025-05-21 08:20:00,2025-05-21 08:40:00,1,bb,3301.12,3295.43,3312.5,3312.5,11.080000000000108,4,TP,2025-05
2025-05-21 11:15:00,2025-05-21 15:15:00,1,bb,3308.2,3300.95,3322.7,3308.6,0.10000000000009096,48,EOD,2025-05
2025-05-21 17:50:00,2025-05-21 18:05:00,-1,bb,3306.13,3310.65,3297.09,3310.65,-4.819999999999982,3,SL,2025-05
2025-05-21 20:15:00,2025-05-22 01:15:00,1,bb,3312.2,3299.78,3337.039999999999,3319.62,7.120000000000073,48,EOD,2025-05
2025-05-22 07:05:00,2025-05-22 08:50:00,1,bb,3334.81,3329.73,3344.97,3329.73,-5.379999999999927,21,SL,2025-05
2025-05-22 08:55:00,2025-05-22 10:15:00,1,bb,3332.3,3323.31,3350.2800000000007,3323.31,-9.290000000000237,16,SL,2025-05
2025-05-22 15:00:00,2025-05-22 15:35:00,-1,bb,3312.83,3317.7,3303.09,3303.09,9.439999999999781,7,TP,2025-05
2025-05-22 16:15:00,2025-05-22 16:45:00,-1,bb,3314.31,3318.75,3305.43,3305.43,8.580000000000108,6,TP,2025-05
2025-05-22 19:40:00,2025-05-22 20:35:00,-1,bb,3302.66,3307.95,3292.08,3292.08,10.279999999999927,11,TP,2025-05
2025-05-23 01:05:00,2025-05-23 02:10:00,-1,bb,3296.21,3301.32,3285.99,3301.32,-5.410000000000127,13,SL,2025-05
2025-05-23 03:05:00,2025-05-23 03:50:00,1,bb,3298.57,3290.48,3314.7500000000005,3290.48,-8.390000000000146,9,SL,2025-05
2025-05-23 03:55:00,2025-05-23 07:55:00,1,bb,3301.0,3284.08,3334.84,3313.6,12.299999999999908,48,EOD,2025-05
2025-05-23 11:30:00,2025-05-23 14:45:00,1,bb,3326.71,3319.6,3340.9300000000003,3340.9300000000003,13.920000000000254,39,TP,2025-05
2025-05-23 14:55:00,2025-05-23 18:55:00,1,bb,3348.02,3321.37,3401.32,3361.69,13.370000000000072,48,EOD,2025-05
2025-05-23 22:35:00,2025-05-26 01:00:00,1,bb,3362.0,3356.6,3372.8,3356.6,-5.700000000000091,17,SL,2025-05
2025-05-26 01:10:00,2025-05-26 01:20:00,1,bb,3351.3,3342.82,3368.26,3342.82,-8.780000000000019,2,SL,2025-05
2025-05-26 05:05:00,2025-05-26 05:35:00,-1,bb,3347.26,3353.54,3334.7000000000007,3353.54,-6.579999999999745,6,SL,2025-05
2025-05-26 08:10:00,2025-05-26 10:00:00,-1,bb,3348.93,3354.84,3337.109999999999,3337.109999999999,11.520000000000618,22,TP,2025-05
2025-05-26 15:10:00,2025-05-26 16:25:00,-1,bb,3334.0,3337.99,3326.0200000000004,3337.99,-4.2899999999997815,15,SL,2025-05
2025-05-27 03:30:00,2025-05-27 04:05:00,1,bb,3346.4,3340.77,3357.6600000000003,3340.77,-5.930000000000109,7,SL,2025-05
2025-05-27 04:10:00,2025-05-27 04:30:00,1,bb,3343.63,3337.62,3355.6500000000005,3337.62,-6.310000000000218,4,SL,2025-05
2025-05-27 16:05:00,2025-05-27 16:30:00,-1,bb,3296.64,3301.21,3287.4999999999995,3301.21,-4.8700000000001635,5,SL,2025-05
2025-05-27 16:35:00,2025-05-27 20:35:00,-1,bb,3299.49,3307.87,3282.7299999999996,3302.54,-3.3500000000001817,48,EOD,2025-05
2025-05-28 01:00:00,2025-05-28 05:00:00,1,bb,3304.14,3296.63,3319.1599999999994,3303.75,-0.6899999999998727,48,EOD,2025-05
2025-05-28 05:15:00,2025-05-28 06:20:00,1,bb,3307.23,3297.34,3327.0099999999998,3297.34,-10.189999999999873,13,SL,2025-05
2025-05-28 13:40:00,2025-05-28 13:45:00,1,bb,3315.91,3312.02,3323.6899999999996,3312.02,-4.1899999999998725,1,SL,2025-05
2025-05-28 13:50:00,2025-05-28 14:45:00,1,bb,3313.96,3308.74,3324.4000000000005,3308.74,-5.5200000000002545,11,SL,2025-05
2025-05-28 16:05:00,2025-05-28 19:45:00,-1,bb,3309.78,3319.4,3290.5400000000004,3290.5400000000004,18.93999999999978,44,TP,2025-05
2025-05-28 21:10:00,2025-05-28 23:50:00,-1,bb,3299.42,3303.72,3290.8200000000006,3290.8200000000006,8.299999999999454,32,TP,2025-05
2025-05-29 05:50:00,2025-05-29 06:45:00,-1,bb,3271.28,3278.37,3257.100000000001,3278.37,-7.389999999999691,11,SL,2025-05
2025-05-29 06:50:00,2025-05-29 10:25:00,-1,bb,3275.58,3283.12,3260.5,3283.12,-7.839999999999963,43,SL,2025-05
2025-05-29 17:45:00,2025-05-29 21:45:00,1,bb,3312.35,3301.79,3333.47,3321.07,8.420000000000254,48,EOD,2025-05
2025-05-29 22:20:00,2025-05-30 01:55:00,1,bb,3318.92,3314.09,3328.58,3314.09,-5.129999999999927,31,SL,2025-05
2025-05-30 02:00:00,2025-05-30 03:35:00,1,bb,3314.65,3310.58,3322.7900000000004,3310.58,-4.3700000000001635,19,SL,2025-05
2025-05-30 04:20:00,2025-05-30 05:10:00,-1,bb,3317.99,3325.64,3302.6899999999996,3302.6899999999996,15.000000000000181,10,TP,2025-05
2025-05-30 08:40:00,2025-05-30 08:55:00,-1,bb,3299.23,3303.26,3291.1699999999996,3303.26,-4.3300000000002,3,SL,2025-05
2025-05-30 09:00:00,2025-05-30 10:10:00,-1,bb,3301.61,3308.01,3288.81,3288.81,12.500000000000181,14,TP,2025-05
2025-05-30 12:20:00,2025-05-30 15:10:00,-1,bb,3297.56,3302.2,3288.28,3302.2,-4.9399999999998725,34,TP,2025-05
2025-05-30 15:25:00,2025-05-30 16:50:00,1,bb,3302.19,3279.9,3346.77,3279.9,-22.589999999999964,17,SL,2025-05
2025-05-30 19:25:00,2025-05-30 19:55:00,-1,bb,3289.11,3295.29,3276.7500000000005,3295.29,-6.479999999999836,6,SL,2025-05
2025-05-30 22:50:00,2025-06-02 01:05:00,1,bb,3294.5,3288.62,3306.26,3306.26,11.460000000000218,15,TP,2025-05
2025-06-02 01:10:00,2025-06-02 01:55:00,-1,bb,3307.31,3312.45,3297.03,3312.45,-5.4399999999998725,9,SL,2025-06
2025-06-02 03:40:00,2025-06-02 07:40:00,1,bb,3307.37,3300.33,3321.45,3314.72,7.049999999999909,48,EOD,2025-06
2025-06-02 12:40:00,2025-06-02 14:30:00,1,bb,3346.73,3341.49,3357.2100000000005,3357.2100000000005,10.180000000000472,22,TP,2025-06
2025-06-02 16:30:00,2025-06-02 16:50:00,1,bb,3356.32,3347.41,3374.140000000001,3374.140000000001,17.520000000000618,4,TP,2025-06
2025-06-02 19:25:00,2025-06-02 23:25:00,1,bb,3373.1,3367.34,3384.6199999999994,3379.97,6.569999999999891,48,EOD,2025-06
2025-06-03 03:20:00,2025-06-03 04:00:00,1,bb,3380.15,3372.61,3395.23,3372.61,-7.839999999999963,8,SL,2025-06
2025-06-03 08:55:00,2025-06-03 09:40:00,-1,bb,3365.06,3370.72,3353.7400000000002,3353.7400000000002,11.019999999999708,9,TP,2025-06
2025-06-03 14:40:00,2025-06-03 15:40:00,-1,bb,3357.93,3362.74,3348.31,3362.74,-5.109999999999945,12,SL,2025-06
2025-06-03 15:45:00,2025-06-03 16:45:00,-1,bb,3360.15,3366.03,3348.39,3348.39,11.460000000000218,12,TP,2025-06
2025-06-03 19:10:00,2025-06-03 23:10:00,-1,bb,3350.55,3356.48,3338.6900000000005,3353.32,-3.0699999999999816,48,EOD,2025-06
2025-06-04 03:10:00,2025-06-04 04:00:00,1,bb,3353.9,3348.8,3364.1,3348.8,-5.399999999999909,10,SL,2025-06
2025-06-04 04:15:00,2025-06-04 08:15:00,1,bb,3361.29,3343.44,3396.99,3352.86,-8.729999999999837,48,EOD,2025-06
2025-06-04 10:10:00,2025-06-04 13:50:00,-1,bb,3359.82,3365.84,3347.78,3347.78,11.739999999999963,44,TP,2025-06
2025-06-04 15:50:00,2025-06-04 17:05:00,-1,bb,3357.71,3363.78,3345.5699999999997,3363.78,-6.3700000000001635,15,SL,2025-06
2025-06-04 22:30:00,2025-06-05 03:30:00,1,bb,3373.52,3369.0,3382.56,3379.93,6.109999999999855,48,EOD,2025-06
2025-06-05 04:55:00,2025-06-05 07:15:00,1,bb,3373.7,3367.67,3385.7599999999993,3367.67,-6.329999999999745,28,SL,2025-06
2025-06-05 10:10:00,2025-06-05 11:40:00,-1,bb,3371.08,3375.69,3361.8599999999997,3375.69,-4.910000000000127,18,SL,2025-06
2025-06-05 15:25:00,2025-06-05 15:45:00,1,bb,3394.93,3386.5,3411.7899999999995,3386.5,-8.729999999999837,4,SL,2025-06
2025-06-05 15:55:00,2025-06-05 16:00:00,1,bb,3383.04,3374.81,3399.5,3374.81,-8.530000000000019,1,SL,2025-06
2025-06-05 16:05:00,2025-06-05 17:05:00,1,bb,3379.17,3368.27,3400.9700000000003,3368.27,-11.200000000000092,12,SL,2025-06
2025-06-05 21:30:00,2025-06-05 22:20:00,-1,bb,3354.91,3358.62,3347.49,3358.62,-4.010000000000036,10,SL,2025-06
2025-06-05 22:25:00,2025-06-06 03:25:00,-1,bb,3357.76,3364.33,3344.620000000001,3362.89,-5.429999999999654,48,EOD,2025-06
2025-06-06 03:50:00,2025-06-06 06:35:00,1,bb,3359.15,3354.42,3368.61,3368.61,9.160000000000036,33,TP,2025-06
2025-06-06 08:55:00,2025-06-06 09:40:00,1,bb,3366.03,3359.18,3379.730000000001,3359.18,-7.150000000000364,9,SL,2025-06
2025-06-06 11:30:00,2025-06-06 12:45:00,-1,bb,3363.51,3368.39,3353.750000000001,3353.750000000001,9.459999999999308,15,TP,2025-06
2025-06-06 14:35:00,2025-06-06 15:30:00,-1,bb,3362.2,3367.25,3352.0999999999995,3352.0999999999995,9.800000000000363,11,TP,2025-06
2025-06-06 15:35:00,2025-06-06 17:20:00,-1,bb,3350.79,3367.2,3317.9700000000003,3317.9700000000003,32.51999999999971,21,TP,2025-06
2025-06-09 01:10:00,2025-06-09 03:40:00,-1,bb,3317.26,3324.06,3303.6600000000008,3303.6600000000008,13.299999999999454,30,TP,2025-06
2025-06-09 06:55:00,2025-06-09 08:40:00,-1,bb,3310.79,3315.01,3302.3499999999995,3315.01,-4.5200000000002545,21,SL,2025-06
2025-06-09 12:00:00,2025-06-09 13:20:00,1,bb,3322.85,3316.51,3335.5299999999993,3316.51,-6.639999999999691,16,SL,2025-06
2025-06-09 13:25:00,2025-06-09 13:40:00,1,bb,3316.84,3312.77,3324.9800000000005,3312.77,-4.3700000000001635,3,SL,2025-06
2025-06-09 14:55:00,2025-06-09 18:30:00,1,bb,3317.41,3310.66,3330.91,3330.91,13.2,43,TP,2025-06
2025-06-09 21:55:00,2025-06-09 22:35:00,1,bb,3333.15,3329.71,3340.03,3329.71,-3.7400000000000544,8,SL,2025-06
2025-06-09 22:45:00,2025-06-09 23:55:00,1,bb,3329.68,3324.93,3339.18,3324.93,-5.05,14,SL,2025-06
2025-06-10 02:55:00,2025-06-10 03:35:00,-1,bb,3326.71,3330.78,3318.5699999999997,3318.5699999999997,7.840000000000328,8,TP,2025-06
2025-06-10 07:05:00,2025-06-10 08:20:00,-1,bb,3306.96,3312.55,3295.7799999999997,3312.55,-5.890000000000145,15,SL,2025-06
2025-06-10 08:25:00,2025-06-10 08:30:00,-1,bb,3310.57,3316.3,3299.11,3316.3,-6.030000000000018,1,SL,2025-06
2025-06-10 08:40:00,2025-06-10 09:15:00,-1,bb,3315.74,3322.17,3302.879999999999,3322.17,-6.730000000000291,7,SL,2025-06
2025-06-10 12:55:00,2025-06-10 14:15:00,1,bb,3329.7,3324.13,3340.8399999999992,3340.8399999999992,10.839999999999417,16,TP,2025-06
2025-06-10 15:15:00,2025-06-10 16:25:00,1,bb,3332.14,3325.25,3345.9199999999996,3345.9199999999996,13.479999999999745,14,TP,2025-06
2025-06-10 17:20:00,2025-06-10 17:45:00,1,bb,3334.39,3328.24,3346.69,3328.24,-6.450000000000091,5,SL,2025-06
2025-06-10 17:55:00,2025-06-10 19:10:00,1,bb,3328.5,3322.45,3340.6000000000004,3322.45,-6.350000000000182,15,SL,2025-06
2025-06-11 02:40:00,2025-06-11 03:10:00,-1,bb,3325.42,3329.31,3317.6400000000003,3329.31,-4.1899999999998725,6,SL,2025-06
2025-06-11 08:55:00,2025-06-11 09:25:00,1,bb,3339.63,3332.51,3353.87,3332.51,-7.419999999999891,6,SL,2025-06
2025-06-11 09:30:00,2025-06-11 13:30:00,1,bb,3336.77,3329.48,3351.35,3333.25,-3.8199999999999816,48,EOD,2025-06
2025-06-11 15:00:00,2025-06-11 15:20:00,-1,bb,3329.18,3339.46,3308.6199999999994,3339.46,-10.5800000000002,4,SL,2025-06
2025-06-11 15:25:00,2025-06-11 15:30:00,-1,bb,3339.89,3345.86,3327.9499999999994,3345.86,-6.2700000000002545,1,SL,2025-06
2025-06-11 16:00:00,2025-06-11 20:00:00,-1,bb,3335.41,3358.61,3289.0099999999993,3330.88,4.2299999999997455,48,EOD,2025-06
2025-06-12 04:00:00,2025-06-12 08:00:00,1,bb,3366.54,3359.5,3380.62,3370.46,3.620000000000073,48,EOD,2025-06
2025-06-12 08:05:00,2025-06-12 10:30:00,1,bb,3371.52,3364.76,3385.0399999999995,3364.76,-7.059999999999763,29,SL,2025-06
2025-06-12 12:55:00,2025-06-12 13:15:00,-1,bb,3365.37,3370.94,3354.2299999999996,3370.94,-5.8700000000001635,4,SL,2025-06
2025-06-12 18:00:00,2025-06-12 18:10:00,1,bb,3384.2,3379.98,3392.6399999999994,3379.98,-4.5199999999998,2,SL,2025-06
2025-06-12 18:15:00,2025-06-12 22:15:00,1,bb,3383.8,3374.89,3401.620000000001,3386.41,2.3099999999996728,48,EOD,2025-06
2025-06-13 01:05:00,2025-06-13 02:55:00,1,bb,3384.3,3379.69,3393.5200000000004,3393.5200000000004,8.920000000000254,22,TP,2025-06
2025-06-13 07:05:00,2025-06-13 08:25:00,1,bb,3427.83,3419.88,3443.7299999999996,3419.88,-8.249999999999819,16,SL,2025-06
2025-06-13 08:30:00,2025-06-13 09:45:00,1,bb,3422.16,3414.96,3436.5599999999995,3414.96,-7.499999999999818,15,SL,2025-06
2025-06-13 09:50:00,2025-06-13 13:50:00,1,bb,3413.93,3405.47,3430.85,3414.57,0.34000000000032743,48,EOD,2025-06
2025-06-13 18:00:00,2025-06-13 19:10:00,1,bb,3428.28,3420.77,3443.3000000000006,3420.77,-7.810000000000218,14,SL,2025-06
2025-06-16 01:05:00,2025-06-16 05:05:00,1,bb,3444.09,3424.93,3482.4100000000008,3445.84,1.45,48,EOD,2025-06
2025-06-16 06:05:00,2025-06-16 06:40:00,1,bb,3439.34,3432.53,3452.96,3432.53,-7.109999999999945,7,SL,2025-06
2025-06-16 12:10:00,2025-06-16 14:00:00,-1,bb,3416.85,3421.81,3406.93,3421.81,-5.260000000000036,22,SL,2025-06
2025-06-16 14:05:00,2025-06-16 16:15:00,-1,bb,3418.97,3425.17,3406.5699999999993,3406.5699999999993,12.100000000000545,26,TP,2025-06
2025-06-17 01:05:00,2025-06-17 01:35:00,-1,bb,3387.24,3392.46,3376.7999999999993,3392.46,-5.5200000000002545,6,SL,2025-06
2025-06-17 01:50:00,2025-06-17 02:55:00,-1,bb,3395.09,3401.43,3382.4100000000008,3401.43,-6.639999999999691,13,SL,2025-06
2025-06-17 04:00:00,2025-06-17 05:55:00,1,bb,3398.7,3388.56,3418.9799999999996,3388.56,-10.439999999999873,23,SL,2025-06
2025-06-17 08:55:00,2025-06-17 11:50:00,-1,bb,3392.6,3398.45,3380.9,3380.9,11.399999999999817,35,TP,2025-06
2025-06-17 17:05:00,2025-06-17 17:25:00,1,bb,3388.82,3381.53,3403.4,3381.53,-7.589999999999963,4,SL,2025-06
2025-06-17 20:25:00,2025-06-18 01:00:00,-1,bb,3388.31,3393.64,3377.65,3393.64,-5.629999999999927,43,SL,2025-06
2025-06-18 08:40:00,2025-06-18 09:30:00,1,bb,3387.68,3381.27,3400.4999999999995,3381.27,-6.709999999999854,10,SL,2025-06
2025-06-18 14:50:00,2025-06-18 16:05:00,-1,bb,3384.58,3389.86,3374.0199999999995,3389.86,-5.5800000000002,15,SL,2025-06
2025-06-18 18:20:00,2025-06-18 22:00:00,1,bb,3388.94,3378.24,3410.3400000000006,3378.24,-11.000000000000274,44,SL,2025-06
2025-06-19 01:20:00,2025-06-19 03:45:00,-1,bb,3375.23,3382.84,3360.0099999999998,3382.84,-7.910000000000127,29,SL,2025-06
2025-06-19 11:50:00,2025-06-19 13:20:00,-1,bb,3370.06,3374.63,3360.9199999999996,3374.63,-4.8700000000001635,18,SL,2025-06
