entry_time,exit_time,direction,pattern,entry,sl,tp,exit_price,pnl_points,bars_held,outcome
2026-02-16 18:45:00,2026-02-16 19:00:00,-1,P2,4988.21,4992.115446176915,4968.682769115427,4992.115446176915,-4.205446176914665,1,SL
2026-02-17 04:30:00,2026-02-17 07:15:00,-1,P2,4961.0,4974.0385169513875,4895.807415243063,4895.807415243063,64.89258475693732,11,TP
2026-02-17 11:15:00,2026-02-17 11:45:00,-1,P2,4918.66,4924.732066199725,4888.299669001376,4924.732066199725,-6.372066199724759,2,SL
2026-02-17 15:45:00,2026-02-17 19:45:00,-1,P2,4869.74,4923.4824888857565,4601.027555571216,4865.05,4.3899999999996,16,EOD
2026-02-18 05:45:00,2026-02-18 09:45:00,1,P2,4920.81,4895.163720671647,5049.041396641768,4930.82,9.709999999999308,16,EOD
2026-02-18 11:15:00,2026-02-18 11:30:00,1,P2,4921.84,4921.810744565487,4921.986277172567,4921.810744565487,-0.3292554345132885,1,SL
2026-02-18 14:30:00,2026-02-18 16:45:00,1,P2,4929.57,4918.0799065542315,4987.020467228841,4987.020467228841,57.150467228841265,9,TP
2026-02-18 18:00:00,2026-02-18 22:00:00,1,P2,4999.43,4965.057298469528,5171.293507652361,4978.57,-21.160000000000583,16,EOD
2026-02-18 22:30:00,2026-02-18 22:45:00,1,P2,4985.35,4981.292663752659,5005.636681236708,4981.292663752659,-4.357336247341482,1,SL
2026-02-19 04:15:00,2026-02-19 05:30:00,-1,P2,4972.77,4975.709391855758,4958.07304072121,4975.709391855758,-3.2393918557580035,5,SL
2026-02-19 06:30:00,2026-02-19 08:45:00,1,P2,4980.58,4973.434078985486,5016.30960507257,5016.30960507257,35.42960507256994,9,TP
2026-02-19 13:15:00,2026-02-19 16:45:00,-1,P2,4985.02,4999.5034786029955,4912.602606985025,4999.5034786029955,-14.783478602995093,14,SL
2026-02-19 17:15:00,2026-02-19 18:15:00,1,P2,5016.49,4991.9187124724995,5139.346437637501,4991.9187124724995,-24.871287527500318,4,SL
2026-02-19 18:30:00,2026-02-19 18:45:00,1,P2,5005.82,4997.1158531598685,5049.340734200656,4997.1158531598685,-9.004146840131217,1,SL
2026-02-19 20:15:00,2026-02-19 22:15:00,-1,P2,4978.51,4995.947953471988,4891.320232640063,4995.947953471988,-17.737953471987385,8,SL
2026-02-20 07:45:00,2026-02-20 11:45:00,1,P2,5012.47,4996.259050953021,5093.524745234897,5028.13,15.359999999999854,16,EOD
2026-02-20 12:15:00,2026-02-20 13:45:00,1,P2,5027.86,5018.531966245768,5074.500168771159,5018.531966245768,-9.628033754231911,6,SL
2026-02-20 16:30:00,2026-02-20 17:00:00,1,P2,5054.73,5029.135975390919,5182.700123045402,5029.135975390919,-25.894024609080407,2,SL
2026-02-20 18:00:00,2026-02-20 22:00:00,1,P2,5054.74,5033.836358404208,5159.258207978958,5079.53,24.489999999999963,16,EOD
2026-02-20 23:15:00,2026-02-23 04:15:00,1,P2,5099.27,5072.232316340538,5234.458418297312,5161.24,61.66999999999935,16,EOD
2026-02-23 07:45:00,2026-02-23 08:30:00,1,P2,5158.28,5152.328269535269,5188.038652323653,5152.328269535269,-6.251730464730644,3,SL
2026-02-23 12:15:00,2026-02-23 15:15:00,1,P2,5155.82,5144.467374155075,5212.583129224623,5144.467374155075,-11.65262584492466,12,SL
2026-02-23 16:00:00,2026-02-23 16:45:00,1,P2,5157.23,5150.105618363169,5192.851908184152,5192.851908184152,35.32190818415275,3,TP
2026-02-23 18:45:00,2026-02-23 22:45:00,1,P2,5210.46,5182.09572203513,5352.281389824349,5236.65,25.8899999999996,16,EOD
2026-02-24 06:30:00,2026-02-24 10:30:00,-1,P2,5164.28,5189.3918625859515,5038.720687070241,5174.58,-10.600000000000183,16,EOD
2026-02-24 10:45:00,2026-02-24 11:00:00,-1,P2,5172.49,5178.812155949259,5140.879220253702,5178.812155949259,-6.622155949259468,1,SL
2026-02-24 12:30:00,2026-02-24 13:00:00,-1,P2,5170.32,5176.4877574796565,5139.481212601716,5176.4877574796565,-6.467757479656757,2,SL
2026-02-24 13:15:00,2026-02-24 13:30:00,-1,P2,5174.73,5176.5830108787795,5165.4649456061,5176.5830108787795,-2.153010878779969,1,SL
2026-02-24 13:45:00,2026-02-24 14:15:00,-1,P2,5171.77,5176.6278602303955,5147.480698848025,5147.480698848025,23.98930115197545,2,TP
2026-02-24 18:00:00,2026-02-24 18:15:00,-1,P2,5147.27,5149.100067731478,5138.119661342614,5149.100067731478,-2.1300677314773564,1,SL
2026-02-24 18:45:00,2026-02-24 19:00:00,-1,P2,5141.93,5148.236061406069,5110.399692969657,5148.236061406069,-6.606061406068693,1,SL
2026-02-25 02:00:00,2026-02-25 02:30:00,-1,P2,5139.04,5151.973821226159,5074.370893869204,5151.973821226159,-13.233821226159126,2,SL
2026-02-25 04:00:00,2026-02-25 08:00:00,1,P2,5188.65,5159.923647503392,5332.281762483037,5192.27,3.3200000000008005,16,EOD
2026-02-25 10:00:00,2026-02-25 10:45:00,1,P2,5187.06,5184.3183753692,5200.768123154002,5184.3183753692,-3.041624630800288,3,SL
2026-02-25 11:15:00,2026-02-25 12:00:00,1,P2,5186.92,5184.835893952351,5197.340530238243,5184.835893952351,-2.3841060476486744,3,SL
2026-02-25 15:00:00,2026-02-25 16:15:00,1,P2,5187.76,5180.070104252702,5226.209478736493,5180.070104252702,-7.989895747298578,5,SL
2026-02-25 18:15:00,2026-02-25 22:15:00,1,P2,5203.0,5185.3081187727075,5291.459406136462,5185.3081187727075,-17.99188122729247,16,SL
2026-02-25 23:45:00,2026-02-26 02:30:00,-1,P2,5169.12,5187.123384885086,5079.103075574569,5187.123384885086,-18.303384885086235,7,SL
2026-02-26 05:45:00,2026-02-26 09:00:00,1,P2,5192.73,5182.526303087842,5243.748484560786,5182.526303087842,-10.503696912157285,13,SL
2026-02-26 10:15:00,2026-02-26 14:15:00,-1,P2,5176.41,5191.322953339678,5101.845233301609,5178.63,-2.5200000000002545,16,EOD
2026-02-26 15:30:00,2026-02-26 17:45:00,-1,P2,5165.01,5179.61133446574,5092.003327671303,5179.61133446574,-14.901334465739456,9,SL
2026-02-26 19:00:00,2026-02-26 19:30:00,1,P2,5180.33,5173.16220876306,5216.168956184698,5173.16220876306,-7.4677912369395925,2,SL
2026-02-26 21:00:00,2026-02-27 02:00:00,1,P2,5186.47,5174.699182188659,5245.3240890567085,5185.8,-0.9700000000000728,16,EOD
2026-02-27 07:45:00,2026-02-27 08:45:00,1,P2,5197.81,5185.656632888584,5258.5768355570835,5185.656632888584,-12.453367111416629,4,SL
2026-02-27 10:15:00,2026-02-27 14:00:00,-1,P2,5177.58,5186.542581341011,5132.767093294944,5186.542581341011,-9.262581341011174,15,SL
2026-02-27 14:45:00,2026-02-27 15:15:00,1,P2,5187.62,5179.795873806054,5226.740630969728,5226.740630969728,38.82063096972816,2,TP
2026-02-27 17:00:00,2026-02-27 21:00:00,1,P2,5238.32,5205.690131845538,5401.469340772306,5246.77,8.150000000000727,16,EOD
2026-02-27 21:45:00,2026-03-02 01:00:00,1,P2,5249.79,5233.021461618849,5333.6326919057565,5333.6326919057565,83.54269190575651,9,TP
2026-03-02 05:00:00,2026-03-02 09:00:00,1,P2,5354.9,5324.9055590018115,5504.87220499094,5406.48,51.27999999999993,16,EOD
2026-03-02 09:45:00,2026-03-02 13:45:00,1,P2,5407.66,5371.198425995003,5589.967870024983,5385.63,-22.329999999999746,16,EOD
2026-03-02 14:00:00,2026-03-02 14:15:00,1,P2,5391.73,5386.9235990622865,5415.762004688565,5386.9235990622865,-5.106400937713079,1,SL
2026-03-02 17:45:00,2026-03-02 21:45:00,-1,P2,5314.58,5363.829261622333,5068.333691888332,5330.5,-16.220000000000073,16,EOD
2026-03-03 01:45:00,2026-03-03 05:45:00,1,P2,5345.99,5329.753108764269,5427.174456178653,5367.56,21.270000000000618,16,EOD
2026-03-03 06:15:00,2026-03-03 07:00:00,1,P2,5369.91,5355.421652503547,5442.351737482263,5355.421652503547,-14.788347496452662,3,SL
2026-03-03 10:00:00,2026-03-03 11:15:00,-1,P2,5321.12,5334.391336677755,5254.763316611224,5254.763316611224,66.05668338877622,5,TP
2026-03-03 12:30:00,2026-03-03 16:30:00,-1,P2,5259.28,5299.8263007842415,5056.548496078791,5070.83,188.1499999999998,16,EOD
2026-03-03 21:00:00,2026-03-03 21:15:00,-1,P2,5114.1,5119.409864830113,5087.550675849436,5119.409864830113,-5.609864830112929,1,SL
2026-03-03 22:30:00,2026-03-04 01:15:00,-1,P2,5110.89,5118.679646944199,5071.941765279008,5118.679646944199,-8.089646944198467,7,SL
2026-03-04 05:45:00,2026-03-04 08:00:00,1,P2,5174.71,5149.602645947679,5300.246770261606,5149.602645947679,-25.40735405232117,9,SL
2026-03-04 11:15:00,2026-03-04 14:30:00,1,P2,5170.51,5159.880046941687,5223.659765291564,5159.880046941687,-10.929953058312822,13,SL
2026-03-04 16:45:00,2026-03-04 20:45:00,-1,P2,5144.37,5176.666661172852,4982.886694135737,5134.13,9.939999999999781,16,EOD
2026-03-04 22:00:00,2026-03-04 22:30:00,-1,P2,5129.68,5142.066935318358,5067.7453234082095,5142.066935318358,-12.686935318358156,2,SL
2026-03-04 22:45:00,2026-03-04 23:00:00,-1,P2,5135.49,5141.760650126491,5104.136749367544,5141.760650126491,-6.570650126491091,1,SL
2026-03-04 23:30:00,2026-03-04 23:45:00,-1,P2,5137.01,5141.688249531547,5113.618752342268,5141.688249531547,-4.978249531546498,1,SL
2026-03-05 02:45:00,2026-03-05 06:45:00,1,P2,5172.86,5151.605460770378,5279.132696148107,5172.02,-1.139999999999236,16,EOD
2026-03-05 07:00:00,2026-03-05 07:15:00,1,P2,5175.6,5172.2695298215585,5192.2523508922095,5172.2695298215585,-3.6304701784418283,1,SL
2026-03-05 09:30:00,2026-03-05 09:45:00,-1,P2,5160.52,5166.041684026702,5132.911579866494,5166.041684026702,-5.821684026701223,1,SL
2026-03-05 10:00:00,2026-03-05 10:45:00,-1,P2,5142.75,5163.954697542728,5036.726512286358,5163.954697542728,-21.504697542728355,3,SL
2026-03-05 15:00:00,2026-03-05 15:15:00,-1,P2,5155.45,5163.9812373286,5112.793813356997,5112.793813356997,42.356186643002914,1,TP
2026-03-05 15:45:00,2026-03-05 19:45:00,-1,P2,5118.13,5154.611921358827,4935.720393205865,5061.74,56.09000000000033,16,EOD
2026-03-05 20:45:00,2026-03-05 22:15:00,-1,P2,5069.35,5091.06386352625,4960.780682368751,5091.06386352625,-22.013863526249953,6,SL
2026-03-05 23:30:00,2026-03-05 23:45:00,-1,P2,5075.69,5082.394205045878,5042.168974770607,5082.394205045878,-7.004205045878552,1,SL
2026-03-06 02:30:00,2026-03-06 02:45:00,-1,P2,5083.61,5086.609752303184,5068.611238484078,5086.609752303184,-3.2997523031843228,1,SL
2026-03-06 03:00:00,2026-03-06 03:15:00,-1,P2,5077.15,5085.925001903457,5033.274990482712,5085.925001903457,-9.075001903457451,1,SL
2026-03-06 06:00:00,2026-03-06 08:00:00,1,P2,5135.16,5112.522632947852,5248.34683526074,5112.522632947852,-22.937367052147966,8,SL
2026-03-06 08:15:00,2026-03-06 08:30:00,1,P2,5120.16,5117.6139106951505,5132.890446524247,5117.6139106951505,-2.8460893048493743,1,SL
2026-03-06 09:45:00,2026-03-06 10:00:00,1,P2,5119.59,5116.0794689458335,5137.1426552708335,5116.0794689458335,-3.8105310541666766,1,SL
2026-03-06 11:00:00,2026-03-06 15:00:00,-1,P2,5095.71,5115.190701110724,4998.3064944463795,5072.6,22.809999999999672,16,EOD
2026-03-06 19:15:00,2026-03-06 23:15:00,1,P2,5141.82,5123.895172055121,5231.444139724392,5167.59,25.470000000000436,16,EOD
2026-03-09 02:00:00,2026-03-09 06:00:00,-1,P2,5101.75,5148.405357855972,4868.473210720138,5087.16,14.290000000000145,16,EOD
2026-03-09 10:15:00,2026-03-09 10:30:00,1,P2,5106.63,5100.356131119521,5137.999344402397,5100.356131119521,-6.573868880479313,1,SL
2026-03-09 14:15:00,2026-03-09 15:15:00,-1,P2,5086.09,5100.996851356649,5011.555743216755,5100.996851356649,-15.206851356648986,4,SL
