Etc/UTC,Open,High,Low,Close,Volume
2026-05-29T02:25:00+00:00,4504.375,4504.775,4504.015,4504.285,15060
2026-05-29T02:26:00+00:00,4504.265,4504.355,4503.075,4503.125,8160
2026-05-29T02:27:00+00:00,4503.165,4503.165,4501.595,4502.265,23580
2026-05-29T02:28:00+00:00,4502.285,4502.775,4502.075,4502.415,13380
2026-05-29T02:29:00+00:00,4502.385,4503.235,4502.335,4502.755,9240
2026-05-29T02:30:00+00:00,4502.755,4503.125,4499.005,4499.315,36320
2026-05-29T02:31:00+00:00,4499.245,4501.195,4498.185,4498.305,36130
2026-05-29T02:32:00+00:00,4498.248,4503.595,4498.135,4503.475,35580
2026-05-29T02:33:00+00:00,4503.885,4505.075,4503.088,4503.375,31470
2026-05-29T02:34:00+00:00,4503.335,4504.035,4502.715,4503.875,28170
2026-05-29T02:35:00+00:00,4503.845,4505.155,4503.225,4503.935,27630
2026-05-29T02:36:00+00:00,4503.938,4504.555,4503.415,4503.835,19830
2026-05-29T02:37:00+00:00,4503.815,4503.985,4502.835,4503.915,23760
2026-05-29T02:38:00+00:00,4503.965,4505.715,4503.965,4505.575,21870
2026-05-29T02:39:00+00:00,4505.615,4506.415,4505.165,4505.935,21900
2026-05-29T02:40:00+00:00,4505.965,4507.385,4505.885,4506.175,24990
2026-05-29T02:41:00+00:00,4506.245,4507.735,4505.685,4505.755,30150
2026-05-29T02:42:00+00:00,4505.795,4506.375,4505.465,4505.535,21900
2026-05-29T02:43:00+00:00,4505.605,4506.015,4505.265,4505.415,17370
2026-05-29T02:44:00+00:00,4505.385,4505.505,4504.755,4504.945,20520
2026-05-29T02:45:00+00:00,4504.965,4506.805,4504.465,4505.675,23460
2026-05-29T02:46:00+00:00,4505.765,4507.775,4505.165,4507.495,29190
2026-05-29T02:47:00+00:00,4507.465,4507.905,4506.415,4506.645,21180
2026-05-29T02:48:00+00:00,4506.585,4506.595,4505.665,4506.595,20340
2026-05-29T02:49:00+00:00,4506.505,4507.085,4506.055,4506.075,22380
2026-05-29T02:50:00+00:00,4506.045,4506.135,4502.405,4502.665,33750
2026-05-29T02:51:00+00:00,4502.725,4503.258,4501.895,4502.235,24990
2026-05-29T02:52:00+00:00,4502.195,4503.475,4502.195,4503.385,27780
2026-05-29T02:53:00+00:00,4503.465,4504.845,4503.188,4503.328,26070
2026-05-29T02:54:00+00:00,4503.475,4503.525,4502.175,4502.935,25620
2026-05-29T02:55:00+00:00,4502.915,4503.565,4502.385,4503.205,21090
2026-05-29T02:56:00+00:00,4503.235,4504.645,4502.235,4504.455,28290
2026-05-29T02:57:00+00:00,4504.438,4505.055,4503.568,4503.815,21060
2026-05-29T02:58:00+00:00,4503.845,4504.075,4501.025,4501.365,29010
2026-05-29T02:59:00+00:00,4501.355,4502.165,4500.975,4501.525,24160
2026-05-29T03:00:00+00:00,4501.415,4501.695,4498.645,4500.005,46260
2026-05-29T03:01:00+00:00,4500.065,4501.165,4498.975,4500.795,41090
2026-05-29T03:02:00+00:00,4500.685,4501.635,4499.795,4499.895,29520
2026-05-29T03:03:00+00:00,4499.925,4500.635,4499.628,4500.385,26730
2026-05-29T03:04:00+00:00,4500.345,4501.495,4500.305,4501.345,26610
2026-05-29T03:05:00+00:00,4501.375,4501.455,4498.608,4499.578,24930
2026-05-29T03:06:00+00:00,4499.575,4499.625,4497.895,4498.455,30720
2026-05-29T03:07:00+00:00,4498.348,4500.605,4497.215,4499.925,33190
2026-05-29T03:08:00+00:00,4499.885,4499.885,4497.625,4497.855,25740
2026-05-29T03:09:00+00:00,4497.845,4498.015,4496.415,4497.885,30510
2026-05-29T03:10:00+00:00,4497.985,4498.735,4496.275,4497.185,39570
2026-05-29T03:11:00+00:00,4497.205,4497.745,4496.445,4496.925,29580
2026-05-29T03:12:00+00:00,4496.895,4497.715,4495.928,4496.218,33690
2026-05-29T03:13:00+00:00,4496.338,4497.645,4494.715,4496.865,33210
2026-05-29T03:14:00+00:00,4496.895,4497.915,4496.035,4496.125,26220
2026-05-29T03:15:00+00:00,4496.135,4497.338,4495.165,4495.375,30450
2026-05-29T03:16:00+00:00,4495.345,4496.355,4495.255,4495.755,23410
2026-05-29T03:17:00+00:00,4495.775,4497.405,4495.398,4495.465,26500
2026-05-29T03:18:00+00:00,4495.435,4496.575,4495.085,4496.255,22440
2026-05-29T03:19:00+00:00,4496.265,4497.135,4495.358,4496.155,21520
2026-05-29T03:20:00+00:00,4496.215,4497.725,4496.145,4497.565,25440
2026-05-29T03:21:00+00:00,4497.515,4498.905,4497.255,4498.805,27180
2026-05-29T03:22:00+00:00,4498.775,4498.925,4497.835,4498.065,21330
2026-05-29T03:23:00+00:00,4497.965,4498.585,4496.808,4497.035,22890
2026-05-29T03:24:00+00:00,4497.005,4498.165,4497.005,4498.005,22780
2026-05-29T03:25:00+00:00,4498.035,4498.065,4495.405,4496.075,32790
2026-05-29T03:26:00+00:00,4495.975,4496.215,4495.055,4496.155,25930
2026-05-29T03:27:00+00:00,4496.065,4496.505,4494.965,4495.675,30740
2026-05-29T03:28:00+00:00,4495.695,4495.985,4495.298,4495.735,26380
2026-05-29T03:29:00+00:00,4495.785,4496.645,4495.475,4496.645,27900
2026-05-29T03:30:00+00:00,4496.615,4498.165,4496.315,4497.268,21500
2026-05-29T03:31:00+00:00,4497.325,4497.645,4496.725,4497.465,16200
2026-05-29T03:32:00+00:00,4497.435,4498.085,4497.145,4497.145,20900
2026-05-29T03:33:00+00:00,4497.185,4497.655,4496.775,4497.325,14400
2026-05-29T03:34:00+00:00,4497.475,4497.715,4496.785,4497.125,13440
2026-05-29T03:35:00+00:00,4497.065,4497.815,4495.435,4495.755,18210
2026-05-29T03:36:00+00:00,4495.795,4495.895,4494.535,4495.555,14820
2026-05-29T03:37:00+00:00,4495.498,4496.805,4495.258,4496.255,29610
2026-05-29T03:38:00+00:00,4496.225,4496.655,4494.598,4494.725,20080
2026-05-29T03:39:00+00:00,4494.695,4496.055,4494.665,4495.905,17550
2026-05-29T03:40:00+00:00,4495.935,4497.195,4495.935,4496.915,17790
2026-05-29T03:41:00+00:00,4496.915,4498.265,4496.725,4497.925,14160
2026-05-29T03:42:00+00:00,4497.935,4498.945,4496.795,4497.375,19460
2026-05-29T03:43:00+00:00,4497.425,4497.745,4496.385,4497.135,17430
2026-05-29T03:44:00+00:00,4497.225,4498.025,4496.805,4497.945,15480
2026-05-29T03:45:00+00:00,4497.975,4498.535,4497.675,4497.715,16620
2026-05-29T03:46:00+00:00,4497.715,4499.645,4497.665,4499.088,19480
