entry_time,exit_time,direction,pattern,entry,sl,tp,exit_price,pnl_points,bars_held,outcome
2026-02-17 05:13:00,2026-02-17 07:22:00,-1,P2,4959.47,4973.11,4891.270000000003,4891.270000000003,67.89999999999709,129,TP
2026-02-17 08:15:00,2026-02-17 08:19:00,-1,P2,4887.47,4897.52,4837.219999999999,4897.52,-10.350000000000183,4,SL
2026-02-17 13:34:00,2026-02-17 14:00:00,-1,P2,4924.64,4932.54,4885.140000000002,4932.54,-8.199999999999637,26,SL
2026-02-17 15:56:00,2026-02-17 19:56:00,-1,P2,4897.97,4927.41,4750.770000000002,4861.63,36.04000000000015,240,EOD
2026-02-18 05:55:00,2026-02-18 09:55:00,1,P2,4921.5,4913.86,4959.700000000002,4930.97,9.170000000000254,240,EOD
2026-02-18 14:42:00,2026-02-18 17:03:00,1,P2,4930.26,4914.84,5007.360000000001,5007.360000000001,76.80000000000037,141,TP
2026-02-18 22:04:00,2026-02-19 01:00:00,1,P2,4984.04,4975.49,5026.790000000001,4975.49,-8.850000000000183,114,SL
2026-02-19 13:16:00,2026-02-19 16:49:00,-1,P2,4979.72,4999.29,4881.870000000002,4999.29,-19.86999999999971,213,SL
2026-02-20 13:33:00,2026-02-20 13:41:00,1,P2,5032.74,5022.95,5081.69,5022.95,-10.089999999999964,8,SL
2026-02-20 16:30:00,2026-02-20 17:02:00,1,P2,5045.57,5036.63,5090.269999999998,5036.63,-9.2399999999996,32,SL
2026-02-23 14:03:00,2026-02-23 14:28:00,1,P2,5153.23,5145.65,5191.129999999999,5145.65,-7.879999999999927,25,SL
2026-02-23 16:13:00,2026-02-23 16:44:00,1,P2,5153.33,5145.85,5190.729999999998,5190.729999999998,37.09999999999782,31,TP
2026-02-23 22:01:00,2026-02-24 03:00:00,1,P2,5218.96,5211.32,5257.160000000002,5211.32,-7.940000000000327,237,SL
2026-02-24 08:21:00,2026-02-24 12:21:00,-1,P2,5175.86,5187.86,5115.86,5174.9,0.6600000000000363,240,EOD
2026-02-24 13:22:00,2026-02-24 15:48:00,-1,P2,5172.31,5180.2,5132.860000000003,5132.860000000003,39.14999999999709,146,TP
2026-02-25 02:01:00,2026-02-25 02:40:00,-1,P2,5145.16,5155.13,5095.309999999999,5155.13,-10.270000000000255,39,SL
2026-02-25 05:00:00,2026-02-25 09:00:00,1,P2,5188.19,5163.59,5311.189999999997,5193.37,4.880000000000291,240,EOD
2026-02-25 15:01:00,2026-02-25 16:28:00,1,P2,5183.64,5175.82,5222.740000000003,5175.82,-8.12000000000062,87,SL
2026-02-26 05:51:00,2026-02-26 09:50:00,1,P2,5190.2,5181.23,5235.050000000001,5181.23,-9.270000000000255,239,SL
2026-02-26 13:46:00,2026-02-26 14:27:00,-1,P2,5171.11,5178.46,5134.359999999998,5178.46,-7.650000000000364,41,SL
2026-02-26 15:30:00,2026-02-26 17:46:00,-1,P2,5170.27,5181.82,5112.520000000004,5181.82,-11.849999999999273,136,SL
2026-02-26 22:38:00,2026-02-26 23:26:00,1,P2,5199.21,5187.88,5255.86,5187.88,-11.629999999999928,48,SL
2026-02-27 08:15:00,2026-02-27 08:51:00,1,P2,5198.54,5190.04,5241.04,5190.04,-8.8,36,SL
2026-02-27 13:05:00,2026-02-27 13:48:00,-1,P2,5175.28,5181.13,5146.029999999998,5181.13,-6.150000000000364,43,SL
2026-03-02 05:03:00,2026-03-02 07:16:00,1,P2,5353.91,5341.46,5416.159999999999,5341.46,-12.749999999999819,133,SL
2026-03-02 08:48:00,2026-03-02 12:48:00,1,P2,5384.9,5371.2,5453.399999999999,5396.65,11.45,240,EOD
2026-03-02 13:18:00,2026-03-02 13:45:00,1,P2,5395.7,5379.41,5477.15,5379.41,-16.589999999999964,27,SL
2026-03-02 14:05:00,2026-03-02 16:05:00,1,P2,5390.03,5375.99,5460.23,5375.99,-14.339999999999964,120,SL
2026-03-02 22:58:00,2026-03-03 01:04:00,-1,P2,5331.57,5345.53,5261.7699999999995,5345.53,-14.260000000000037,64,SL
2026-03-03 15:00:00,2026-03-03 16:50:00,-1,P2,5199.85,5229.6,5051.1,5051.1,148.45,110,TP
2026-03-03 22:33:00,2026-03-04 02:42:00,-1,P2,5114.99,5133.38,5023.039999999998,5133.38,-18.690000000000328,187,SL
2026-03-04 05:51:00,2026-03-04 06:42:00,1,P2,5166.86,5156.59,5218.209999999997,5156.59,-10.569999999999528,51,SL
2026-03-04 14:00:00,2026-03-04 14:16:00,1,P2,5195.66,5184.66,5250.66,5184.66,-11.3,16,SL
2026-03-04 16:47:00,2026-03-04 20:47:00,-1,P2,5160.14,5187.72,5022.240000000001,5130.61,29.230000000000654,240,EOD
2026-03-04 22:10:00,2026-03-04 22:38:00,-1,P2,5130.12,5142.57,5067.870000000001,5142.57,-12.749999999999819,28,SL
2026-03-04 22:48:00,2026-03-05 01:00:00,-1,P2,5138.83,5149.63,5084.829999999999,5149.63,-11.100000000000183,70,SL
2026-03-05 02:49:00,2026-03-05 06:49:00,1,P2,5177.26,5165.55,5235.81,5170.13,-7.430000000000109,240,EOD
2026-03-05 14:49:00,2026-03-05 15:20:00,-1,P2,5162.0,5170.84,5117.799999999999,5117.799999999999,43.90000000000073,31,TP
2026-03-05 15:57:00,2026-03-05 19:57:00,-1,P2,5114.88,5131.67,5030.93,5060.3,54.27999999999993,240,EOD
2026-03-05 22:06:00,2026-03-05 22:11:00,-1,P2,5064.25,5072.48,5023.100000000002,5072.48,-8.529999999999564,5,SL
2026-03-05 22:34:00,2026-03-06 01:42:00,-1,P2,5077.26,5097.78,4974.660000000003,5097.78,-20.819999999999528,126,SL
