entry_time,exit_time,direction,pattern,entry,sl,tp,exit_price,pnl_points,bars_held,outcome
2024-12-31 14:45:00,2024-12-31 15:15:00,1,bb,2612.11,2606.69,2639.2100000000005,2606.69,-5.720000000000073,6,SL
2024-12-31 15:20:00,2024-12-31 19:20:00,1,bb,2612.19,2623.7,2661.290000000001,2626.11,14.187000000000033,48,TP1+EOD
2025-01-02 08:15:00,2025-01-02 11:55:00,1,bb,2632.26,2636.2,2651.8600000000006,2636.2,4.997999999999956,44,TP1+SL
2025-01-02 12:05:00,2025-01-02 12:50:00,1,bb,2635.55,2642.06,2664.750000000001,2642.06,7.785000000000083,9,TP1+SL
2025-01-02 15:05:00,2025-01-02 15:15:00,1,bb,2641.93,2637.78,2662.679999999998,2637.78,-4.449999999999636,2,SL
2025-01-03 08:05:00,2025-01-03 09:20:00,1,bb,2659.91,2652.87,2695.1099999999997,2652.87,-7.339999999999963,15,SL
2025-01-03 14:30:00,2025-01-03 15:20:00,1,bb,2655.88,2651.74,2676.5800000000017,2651.74,-4.440000000000327,10,SL
2025-01-06 11:20:00,2025-01-06 13:15:00,-1,bb,2635.05,2638.74,2616.600000000002,2638.74,-3.9899999999995996,23,SL
2025-01-07 09:55:00,2025-01-07 13:55:00,1,bb,2640.53,2635.04,2667.9800000000014,2648.44,7.609999999999855,48,EOD
2025-01-08 10:30:00,2025-01-08 14:20:00,1,bb,2651.34,2646.58,2675.1400000000012,2646.58,-5.060000000000218,46,SL
2025-01-09 16:30:00,2025-01-09 19:05:00,1,bb,2672.32,2664.25,2712.670000000001,2664.25,-8.370000000000164,31,SL
2025-01-10 14:05:00,2025-01-10 14:35:00,1,bb,2679.28,2675.48,2698.280000000001,2675.48,-4.100000000000182,6,SL
2025-01-10 14:40:00,2025-01-10 15:30:00,1,bb,2677.59,2671.92,2705.9400000000005,2671.92,-5.970000000000073,10,SL
2025-01-13 08:25:00,2025-01-13 10:00:00,-1,bb,2690.31,2688.18,2672.1100000000006,2688.18,4.16099999999974,19,TP1+SL
2025-01-13 16:55:00,2025-01-13 19:15:00,-1,bb,2671.78,2663.57,2644.2300000000014,2663.57,7.948499999999922,28,TP1+SL
2025-01-14 08:00:00,2025-01-14 12:00:00,1,bb,2668.77,2664.32,2691.019999999999,2668.49,-0.5800000000002001,48,EOD
2025-01-14 15:05:00,2025-01-14 15:30:00,-1,bb,2669.47,2673.66,2648.5199999999995,2673.66,-4.490000000000054,5,SL
2025-01-15 14:05:00,2025-01-15 15:30:00,1,bb,2686.03,2686.03,2706.9800000000005,2686.03,4.099500000000217,17,BE_after_TP1
2025-01-16 08:20:00,2025-01-16 10:50:00,1,bb,2691.9,2697.78,2716.9,2697.78,6.714000000000033,30,TP1+SL
2025-01-16 14:00:00,2025-01-16 14:30:00,1,bb,2706.56,2701.49,2731.9100000000008,2701.49,-5.3700000000001635,6,SL
2025-01-16 14:35:00,2025-01-16 17:05:00,1,bb,2701.91,2714.91,2723.4099999999985,2714.91,8.114999999999872,30,TP1+SL
2025-01-17 14:05:00,2025-01-17 16:40:00,-1,bb,2709.75,2708.81,2690.8,2708.81,3.961499999999978,31,TP1+SL
2025-01-20 10:00:00,2025-01-20 13:30:00,1,bb,2704.89,2706.38,2729.3900000000003,2706.38,5.292000000000007,42,TP1+SL
2025-01-20 14:50:00,2025-01-20 15:35:00,1,bb,2708.84,2703.05,2737.79,2703.05,-6.089999999999963,9,SL
2025-01-21 08:40:00,2025-01-21 11:00:00,1,bb,2725.71,2720.77,2750.4100000000003,2720.77,-5.240000000000054,28,SL
2025-01-22 09:10:00,2025-01-22 11:50:00,1,bb,2749.94,2758.2,2781.7400000000007,2758.2,8.856000000000222,32,TP1+SL
2025-01-22 13:50:00,2025-01-22 14:30:00,1,bb,2757.19,2753.27,2776.7900000000004,2753.27,-4.220000000000073,8,SL
2025-01-22 14:35:00,2025-01-22 18:35:00,1,bb,2755.09,2748.77,2786.690000000001,2759.99,4.599999999999636,48,EOD
2025-01-23 08:25:00,2025-01-23 11:50:00,-1,bb,2754.87,2745.43,2736.4699999999984,2745.43,6.396000000000322,41,TP1+SL
