entry_time,exit_time,direction,pattern,entry,sl,tp,exit_price,pnl_points,bars_held,outcome
2026-02-17 15:41:00,2026-02-17 15:58:00,-1,strong_reject_ribbon,4914.68,4925.56,4882.04,4882.04,32.34000000000033,17,TP
2026-02-17 16:32:00,2026-02-17 20:32:00,-1,strong_reject_ribbon,4894.09,4910.2,4845.760000000001,4882.85,10.939999999999781,240,EOD
2026-02-19 02:35:00,2026-02-19 03:52:00,-1,strong_reject_ribbon,4965.49,4973.72,4940.799999999998,4973.72,-8.530000000000474,77,SL
2026-02-19 04:55:00,2026-02-19 05:31:00,-1,strong_reject_ribbon,4971.61,4976.15,4957.99,4976.15,-4.839999999999963,36,SL
2026-02-19 15:24:00,2026-02-19 15:33:00,-1,strong_reject_ribbon,4983.49,4989.95,4964.11,4989.95,-6.760000000000036,9,SL
2026-02-20 07:46:00,2026-02-20 08:12:00,1,strong_reject_ribbon,5001.44,4995.27,5019.949999999997,5019.949999999997,18.20999999999749,26,TP
2026-02-20 16:30:00,2026-02-20 17:02:00,1,strong_reject_ribbon,5045.57,5034.67,5078.269999999999,5034.67,-11.199999999999637,32,SL
2026-02-23 19:06:00,2026-02-23 19:11:00,1,strong_reject_ribbon,5212.32,5204.08,5237.039999999999,5204.08,-8.539999999999782,5,SL
2026-02-23 21:01:00,2026-02-23 22:30:00,1,strong_reject_ribbon,5209.51,5203.72,5226.88,5226.88,17.06999999999989,89,TP
2026-02-25 05:34:00,2026-02-25 06:08:00,1,strong_reject_ribbon,5188.06,5177.52,5219.68,5177.52,-10.839999999999964,34,SL
2026-02-25 06:56:00,2026-02-25 07:30:00,1,strong_reject_ribbon,5182.25,5176.91,5198.27,5198.27,15.720000000000436,34,TP
2026-02-25 08:47:00,2026-02-25 09:18:00,1,strong_reject_ribbon,5192.87,5186.28,5212.64,5186.28,-6.890000000000145,31,SL
2026-02-25 15:42:00,2026-02-25 16:25:00,1,strong_reject_ribbon,5189.34,5179.01,5220.33,5179.01,-10.629999999999928,43,SL
2026-02-26 05:48:00,2026-02-26 09:48:00,1,strong_reject_ribbon,5187.73,5181.23,5207.23,5183.43,-4.599999999999272,240,EOD
2026-02-26 21:33:00,2026-02-27 01:02:00,1,strong_reject_ribbon,5186.72,5180.42,5205.620000000001,5180.42,-6.600000000000182,147,SL
2026-02-27 11:17:00,2026-02-27 13:55:00,-1,strong_reject_ribbon,5177.79,5184.09,5158.889999999999,5184.09,-6.600000000000182,158,SL
2026-02-27 14:28:00,2026-02-27 15:07:00,1,strong_reject_ribbon,5187.41,5182.28,5202.8,5202.8,15.090000000000327,39,TP
2026-02-27 16:32:00,2026-02-27 16:41:00,1,strong_reject_ribbon,5232.69,5215.22,5285.099999999998,5215.22,-17.769999999999346,9,SL
2026-03-02 08:43:00,2026-03-02 09:09:00,1,strong_reject_ribbon,5378.55,5371.2,5400.600000000001,5400.600000000001,21.75000000000109,26,TP
2026-03-02 14:58:00,2026-03-02 15:14:00,1,strong_reject_ribbon,5394.29,5382.52,5429.5999999999985,5382.52,-12.069999999999528,16,SL
2026-03-03 03:00:00,2026-03-03 03:56:00,1,strong_reject_ribbon,5358.43,5344.19,5401.150000000002,5344.19,-14.540000000000692,56,SL
2026-03-03 15:00:00,2026-03-03 16:35:00,-1,strong_reject_ribbon,5199.85,5229.0,5112.4000000000015,5112.4000000000015,87.14999999999891,95,TP
2026-03-04 23:30:00,2026-03-05 01:00:00,-1,strong_reject_ribbon,5138.11,5144.87,5117.829999999999,5144.87,-7.060000000000218,28,SL
2026-03-05 02:48:00,2026-03-05 06:48:00,1,strong_reject_ribbon,5173.41,5163.35,5203.589999999998,5171.49,-2.2200000000000726,240,EOD
2026-03-05 22:58:00,2026-03-05 23:54:00,-1,strong_reject_ribbon,5075.81,5084.28,5050.400000000002,5084.28,-8.769999999999346,56,SL
2026-03-06 04:32:00,2026-03-06 04:41:00,1,strong_reject_ribbon,5131.1,5123.07,5155.190000000002,5123.07,-8.330000000000656,9,SL
2026-03-06 18:58:00,2026-03-06 22:58:00,1,strong_reject_ribbon,5142.18,5126.83,5188.230000000001,5155.29,12.809999999999672,240,EOD
2026-03-09 20:01:00,2026-03-09 20:09:00,1,strong_reject_ribbon,5106.49,5099.96,5126.079999999999,5099.96,-6.829999999999745,8,SL
2026-03-10 04:00:00,2026-03-10 04:49:00,1,strong_reject_ribbon,5133.91,5121.65,5170.6900000000005,5170.6900000000005,36.48000000000066,49,TP
2026-03-10 08:46:00,2026-03-10 10:22:00,1,strong_reject_ribbon,5170.3,5163.98,5189.260000000002,5163.98,-6.620000000000618,96,SL
2026-03-10 17:50:00,2026-03-10 18:33:00,1,strong_reject_ribbon,5210.1,5202.47,5232.990000000001,5232.990000000001,22.590000000000327,43,TP
2026-03-10 23:47:00,2026-03-11 03:18:00,-1,strong_reject_ribbon,5195.54,5201.99,5176.1900000000005,5201.99,-6.749999999999818,149,SL
2026-03-11 08:12:00,2026-03-11 09:17:00,-1,strong_reject_ribbon,5205.08,5210.46,5188.94,5210.46,-5.680000000000109,65,SL
2026-03-11 15:30:00,2026-03-11 16:51:00,-1,strong_reject_ribbon,5187.87,5199.43,5153.189999999999,5153.189999999999,34.3800000000012,81,TP
2026-03-12 07:20:00,2026-03-12 08:49:00,-1,strong_reject_ribbon,5151.58,5156.81,5135.8899999999985,5156.81,-5.530000000000473,89,SL
2026-03-12 12:09:00,2026-03-12 15:05:00,1,strong_reject_ribbon,5179.78,5172.64,5201.199999999998,5172.64,-7.439999999999418,176,SL
2026-03-12 21:18:00,2026-03-12 22:02:00,-1,strong_reject_ribbon,5107.48,5113.43,5089.629999999997,5089.629999999997,17.550000000002182,44,TP
2026-03-17 07:27:00,2026-03-17 08:54:00,1,strong_reject_ribbon,5029.74,5023.26,5049.1799999999985,5023.26,-6.779999999999563,87,SL
2026-03-17 20:29:00,2026-03-18 01:31:00,-1,strong_reject_ribbon,5002.68,5011.3,4976.820000000001,4999.62,2.7600000000004004,240,EOD
2026-03-18 06:43:00,2026-03-18 08:37:00,-1,strong_reject_ribbon,4994.06,5000.42,4974.980000000001,5000.42,-6.659999999999672,114,SL
2026-03-19 04:04:00,2026-03-19 04:36:00,-1,strong_reject_ribbon,4841.95,4856.43,4798.509999999998,4856.43,-14.780000000000474,32,SL
2026-03-20 01:00:00,2026-03-20 01:34:00,1,strong_reject_ribbon,4659.01,4649.92,4686.280000000001,4649.92,-9.390000000000146,34,SL
2026-03-20 04:00:00,2026-03-20 08:00:00,1,strong_reject_ribbon,4661.73,4636.17,4738.409999999998,4720.68,58.65000000000073,240,EOD
2026-03-20 17:46:00,2026-03-20 19:13:00,-1,strong_reject_ribbon,4571.27,4585.43,4528.790000000001,4585.43,-14.459999999999855,87,SL
2026-03-24 17:51:00,2026-03-24 18:10:00,1,strong_reject_ribbon,4419.31,4398.45,4481.890000000002,4398.45,-21.160000000000583,19,SL
2026-03-25 07:38:00,2026-03-25 08:21:00,1,strong_reject_ribbon,4573.51,4563.19,4604.470000000002,4563.19,-10.62000000000062,43,SL
2026-03-25 13:36:00,2026-03-25 14:23:00,1,strong_reject_ribbon,4556.3,4548.14,4580.78,4580.78,24.179999999999563,47,TP
2026-03-25 15:06:00,2026-03-25 15:16:00,1,strong_reject_ribbon,4580.39,4569.86,4611.980000000002,4569.86,-10.830000000000656,10,SL
2026-03-26 01:08:00,2026-03-26 01:44:00,-1,strong_reject_ribbon,4511.5,4532.49,4448.530000000001,4532.49,-21.289999999999782,36,SL
2026-03-26 09:36:00,2026-03-26 09:40:00,-1,strong_reject_ribbon,4430.99,4447.03,4382.87,4447.03,-16.339999999999964,4,SL
2026-03-26 21:08:00,2026-03-26 21:40:00,-1,strong_reject_ribbon,4384.35,4393.58,4356.660000000002,4393.58,-9.529999999999564,32,SL
2026-03-30 05:32:00,2026-03-30 05:41:00,-1,strong_reject_ribbon,4468.74,4478.61,4439.13,4478.61,-10.169999999999892,9,SL
2026-03-30 14:06:00,2026-03-30 14:44:00,1,strong_reject_ribbon,4532.08,4522.57,4560.610000000001,4560.610000000001,28.230000000000654,38,TP
2026-03-31 01:59:00,2026-03-31 02:43:00,-1,strong_reject_ribbon,4509.89,4518.2,4484.960000000002,4518.2,-8.609999999999491,44,SL
2026-03-31 12:04:00,2026-03-31 12:30:00,1,strong_reject_ribbon,4571.29,4560.26,4604.379999999999,4560.26,-11.329999999999746,26,SL
2026-03-31 21:35:00,2026-04-01 01:38:00,1,strong_reject_ribbon,4665.33,4657.08,4690.08,4690.08,24.45,181,TP
2026-04-01 04:02:00,2026-04-01 04:05:00,1,strong_reject_ribbon,4711.14,4698.48,4749.120000000003,4698.48,-12.960000000000765,3,SL
2026-04-02 08:30:00,2026-04-02 08:44:00,-1,strong_reject_ribbon,4668.9,4682.15,4629.15,4629.15,39.45,14,TP
2026-04-02 12:58:00,2026-04-02 13:05:00,-1,strong_reject_ribbon,4621.22,4629.59,4596.110000000001,4629.59,-8.669999999999892,7,SL
2026-04-02 14:26:00,2026-04-02 16:49:00,-1,strong_reject_ribbon,4619.29,4633.7,4576.06,4633.7,-14.709999999999855,143,SL
2026-04-02 20:03:00,2026-04-02 20:28:00,1,strong_reject_ribbon,4663.31,4653.29,4693.370000000002,4653.29,-10.320000000000437,25,SL
2026-04-06 16:32:00,2026-04-06 16:54:00,-1,strong_reject_ribbon,4663.96,4679.33,4617.85,4679.33,-15.669999999999892,22,SL
2026-04-08 01:33:00,2026-04-08 03:02:00,1,strong_reject_ribbon,4744.51,4710.08,4847.800000000001,4847.800000000001,102.99000000000088,89,TP
2026-04-08 17:08:00,2026-04-08 17:56:00,-1,strong_reject_ribbon,4780.21,4795.04,4735.72,4735.72,44.189999999999785,48,TP
2026-04-09 11:30:00,2026-04-09 13:55:00,1,strong_reject_ribbon,4724.53,4717.2,4746.5199999999995,4746.5199999999995,21.68999999999978,145,TP
2026-04-10 03:00:00,2026-04-10 04:02:00,-1,strong_reject_ribbon,4757.0,4766.95,4727.150000000001,4766.95,-10.249999999999819,62,SL
2026-04-10 16:37:00,2026-04-10 18:36:00,1,strong_reject_ribbon,4775.61,4762.13,4816.049999999998,4762.13,-13.779999999999564,119,SL
2026-04-13 13:15:00,2026-04-13 13:47:00,-1,strong_reject_ribbon,4713.8,4721.91,4689.470000000001,4721.91,-8.409999999999673,32,SL
2026-04-13 22:58:00,2026-04-14 02:00:00,1,strong_reject_ribbon,4742.35,4736.6,4759.6,4759.6,16.95,120,TP
2026-04-14 04:03:00,2026-04-14 08:03:00,1,strong_reject_ribbon,4770.68,4760.3,4801.820000000001,4772.29,1.3099999999996725,240,EOD
2026-04-14 11:04:00,2026-04-14 13:38:00,1,strong_reject_ribbon,4777.93,4771.27,4797.91,4771.27,-6.959999999999854,154,SL
2026-04-14 20:03:00,2026-04-14 20:40:00,1,strong_reject_ribbon,4815.92,4807.84,4840.16,4840.16,23.93999999999978,37,TP
2026-04-15 08:04:00,2026-04-15 10:01:00,-1,strong_reject_ribbon,4824.96,4831.57,4805.130000000001,4805.130000000001,19.529999999999017,117,TP
2026-04-15 16:12:00,2026-04-15 16:21:00,-1,strong_reject_ribbon,4811.63,4818.24,4791.800000000001,4818.24,-6.909999999999672,9,SL
2026-04-15 20:28:00,2026-04-16 01:30:00,-1,strong_reject_ribbon,4801.49,4811.74,4770.74,4802.43,-1.2400000000005094,240,EOD
2026-04-16 13:01:00,2026-04-16 14:04:00,-1,strong_reject_ribbon,4811.35,4818.52,4789.84,4818.52,-7.470000000000073,63,SL
2026-04-16 16:41:00,2026-04-16 17:40:00,-1,strong_reject_ribbon,4815.79,4826.75,4782.91,4782.91,32.58000000000011,59,TP
2026-04-17 06:42:00,2026-04-17 09:10:00,1,strong_reject_ribbon,4794.04,4789.34,4808.139999999999,4789.34,-4.999999999999818,148,SL
2026-04-17 14:00:00,2026-04-17 14:28:00,-1,strong_reject_ribbon,4785.25,4792.74,4762.780000000001,4792.74,-7.7899999999997815,28,SL
2026-04-17 17:54:00,2026-04-17 18:03:00,1,strong_reject_ribbon,4876.46,4866.73,4905.6500000000015,4866.73,-10.030000000000474,9,SL
2026-04-17 18:06:00,2026-04-17 18:43:00,1,strong_reject_ribbon,4875.71,4859.39,4924.669999999999,4859.39,-16.61999999999971,37,SL
2026-04-20 06:08:00,2026-04-20 10:03:00,-1,strong_reject_ribbon,4795.38,4800.76,4779.24,4800.76,-5.680000000000109,235,SL
2026-04-20 20:36:00,2026-04-21 01:09:00,1,strong_reject_ribbon,4809.41,4802.09,4831.369999999999,4831.369999999999,21.659999999999126,211,TP
2026-04-21 06:00:00,2026-04-21 08:00:00,-1,strong_reject_ribbon,4805.4,4811.07,4788.389999999999,4788.389999999999,16.710000000000218,120,TP
2026-04-21 15:09:00,2026-04-21 15:18:00,1,strong_reject_ribbon,4795.65,4789.04,4815.479999999999,4789.04,-6.909999999999672,9,SL
